,addinfo,api,category,explain,purpose,title
0,"서비스 게시일 2016-09-28 개발유형 모바일앱 ( 안드로이드 )
개발자 Ldinkjh 개발자 소재지 서울특별시
개발자 유형 기타 등록일 2016-09-29","제공기관 서비스 설명
한국환경공단 대기오염정보 조회 서비스
미세먼지 및 오존 등의 측정소별/시도별 실시간 대기오염 측정정보와 통합대기환경지수가 나쁨 이상 측정소 내역, 대기질(미세먼지/오존) 예보 통보 내역 등을 제공하는 대기오염정보 조회 서비스",분류 : 환경기상,"현재위치에서 가장 가까운 측정소의 미세먼지, 초미세먼지 등의 대기환경 정보를 제공하는 서비스입니다.

[주요기능]
- 실시간 초미세먼지(PM 2.5) 농도
- 실시간 미세먼지(PM 10) 농도
- 초미세먼지, 미세먼지 시간별 농도변화 그래프
- 통합대기환경지수, 초미세먼지, 미세먼지등의 현재 농도에 따른 배경화면 변화
- 실시간 오존, 이산화질소, 일산화탄소, 아황산가스 농도 및 등급
- 전국의 초미세먼지, 미세먼지 농도 예측정보 제공
- 현재위치에서 가장 가까운 측정소의 거리 및 주소",한국환경공단의 대기오염정보 조회 서비스를 활용하여 각 측정소별 대기오염정보를 제공합니다.,지금 먼지나요?!
0,"서비스 게시일 2015-12-03 개발유형 모바일앱 ( 안드로이드 )
개발자 tkay369 개발자 소재지 서울특별시
개발자 유형 기타 등록일 2016-09-29","제공기관 서비스 설명
서울특별시 정류소정보조회 서비스
정류소에 대한 정보 제공
서울특별시 버스도착정보조회 서비스
특정 정류소에 대한 버스 도착예정 정보 제공",분류 : 교통물류,평소에 자주 이용하는 버스 혹은 정류장을 알람으로 등록하여 버스 정보를 제공하는 서비스입니다.,서울특별시의 정류소/버스도착 정보조회 서비스를 활용하여 버스 정보를 제공합니다.,버스 알람
0,"서비스 게시일 2016-09-06 개발유형 모바일앱 ( 안드로이드 )
개발자 Luke Korea Inc. 개발자 소재지 경기도
개발자 유형 중소기업 및 종사자 등록일 2016-09-28","제공기관 서비스 설명
건강보험심사평가원
표준코드 마스터
품목기준코드, 업체코드, 관리법호 등
식품의약품안전처
의약품 검색 서비스
의약품 정보(품목명, 효능효과, 용법용량, 사용상의 주의사항) 및 회수·판매중지정보(업체명, 품목명, 회수사유, 제조일자 , 회수명령일자) 를 조회하는 서비스",분류 : 보건의료,"개인 의료기록 관리 앱 서비스!

소비자들이 의료 서비스를 편하게 이용할 수 있는 의료정보 관리도우미 모바일 앱 서비스입니다.

[주요기능]
- 개인맞춤형 정보(응급정보) 기록
- 처방전,진료비계산서 관리
- 복용 중인 또는 확인하고 싶은 의약품 기록
- 건강레포트
- 실손보험청구",건강보험심사평가원의 의약품 정보를 활용하여 복용 중인 의약품 정보를 제공합니다.,골든케어
0,"서비스 게시일 2014-04-15 개발유형 모바일앱 ( 안드로이드 )
개발자 Retown App Store 개발자 소재지 경기도
개발자 유형 기타 등록일 2016-09-27","제공기관 서비스 설명
기타 안전보건공단 : 응급조치 정보, 식품의약품안전처 의약품정보",분류 : 보건의료,"[구조, 구급 및 응급조치]

1. 응급처치 개요
2. 골절 및 출혈
3. 화상 및 중독

-. 여성이 알고 싶은 약 이야기
-. 어르신을 위한 안전하고 올바른 의약품 사용안내
-. 어르신 건강지킴이 복약수첩",안전보건공단과 식품의약품안전처의 공공데이터를 활용하여 구급관련 의학 정보를 제공합니다.,"구조, 구급 및 응급조치"
0,"서비스 게시일 2016-09-08 개발유형 모바일앱 ( 안드로이드 )
개발자 앱공장 개발자 소재지 서울특별시
개발자 유형 기타 등록일 2016-09-27","제공기관 서비스 설명
기타 급식 식단 (NEIS 대국민서비스)",분류 : 교육,"나이스(NEIS)에 급식 식단이 나오는 모든 초등학교, 중학교, 고등학교의 급식 정보를 제공합니다.",교육부의 나이스(NEIS) 대국민서비스를 활용하여 급식표를 제공합니다.,급식
0,"서비스 게시일 2016-09-25 개발유형 모바일앱 ( 안드로이드 )
개발자 (주)카이소프트 개발자 소재지 서울특별시
개발자 유형 중소기업 및 종사자 등록일 2016-09-26","제공기관 서비스 설명
근로복지공단 산재보험지정의료기관현황정보(2015년12월)
산재보험이 적용되는 지정의료기관의 위치, 기관명, 연락처에 관한 정보",분류 : 산업고용,"대한민국 유명 먹거리 골목의 먹거리 배송 서비스입니다.

[주요기능]
- 골목 맛집 소개
- 네이버 스토어팜을 통한 구매하기",근로복지공단의 산재보험 지정의료기관 관련정보를 활용하여 병원정보를 제공합니다.,지역명물
0,"서비스 게시일 2016-06-02 개발유형 모바일앱 ( 안드로이드 )
개발자 TwoPlusOneGamez Inc 개발자 소재지 서울특별시
개발자 유형 중소기업 및 종사자 등록일 2016-09-23","제공기관 서비스 설명
보건복지부 질병관리본부 감염병관련 예방접종 정보 제공 API
예방접종 대상감염병별 정보 및 접종대상과 시기 등에 대한 정보 제공",분류 : 보건의료,"육아지원어플!

[주요기능]
- 간단하고 편리한 수유기록/수유와 패턴에 따른 학습형 시간 알람 기능
- 아기의 안전을 위한 CCTV/소리/ 진동 감지 서비스
- 예방접종 시기 알림
- 다둥이와 다자녀를 위한 원터치 아기 스왑 기능",보건복지부 질병관리본부(예방접종도우미)의 예방접종 정보를 활용하여 접종이력 관리 서비스를 제공합니다.,아기를 부탁해
0,"서비스 게시일 2016-08-29 개발유형 모바일앱 ( 안드로이드 )
개발자 YOON YOUNGWOOK 개발자 소재지 서울특별시
개발자 유형 기타 등록일 2016-09-23","제공기관 서비스 설명
국토교통부 교통노드/교통링크 정보도
국가교통정보센터에서 구축한 전국 교통도로 명칭, 유형, 회전제한유형, 도로등급, 공간정보객체 등을 제공함 교통링크의 도형, 속성 정보를 조회 WFS보다 간결한 형태의 데이터 조회 기능을 제공",분류 : 교통물류,"모바일 교통방송과 교통정보를 실시간으로 서비스합니다.

[주요기능]
- 인터넷음악방송 청취
- 출퇴근길 교통방송
- 정체속보,교통상황지도,통제.공사 안내,고속도로CCTV보기
- 강원도무형문화제1호 정선아리랑 음원서비스 아카이브 제공",국토교통부(국가교통정보센터)의 교통정보공개서비스를 활용하여 교통정보를 제공합니다.,아리랑 교통방송
0,"서비스 게시일 2016-08-21 개발유형 모바일앱 ( 안드로이드 )
개발자 Malang Studio Co. Ltd 개발자 소재지 서울특별시
개발자 유형 중소기업 및 종사자 등록일 2016-09-23","제공기관 서비스 설명
광주광역시도시철도공사 광주도시철도 역간거리 및 소요시간표(2016년)
광주도시철도 1호선 각 역별 역간거리 및 소요시간 안내",분류 : 교통물류,"도시철도 공식 전철 시간표 그대로, 모든 대중교통 지하철노선도 앱 중 가장 빠르고 정확한 지하철역 시간을 제공합니다.

[주요기능]
- 주요 지하철노선도(서울/부산/대전/광주/대구) 지원
- 전철역 및 막차 시간표 검색
- 지하철 지명 검색 길찾기",도시철도공사의 전철 시간표를 활용하여 실시간 철도위치 정보를 제공합니다.,지하철
0,"서비스 게시일 2016-07-12 개발유형 모바일앱 ( iOS )
개발자 KyungJun Jeong 개발자 소재지 서울특별시
개발자 유형 기타 등록일 2016-09-21","제공기관 서비스 설명
한국환경공단 전기자동차 공공충전소 현황
전기자동차 보급 활성화 및 전기자동차 사용자를 위한 전국 급속충전기 운영현황 실시간 제공(충전소명, 위치, 상태정보, 운영시간)",분류 : 환경기상,"위치를 기반으로한 전국의 전기차 충전소를 찾을 수 있는 지도 앱 서비스입니다.

실시간으로 전기차 충전소의 위치 및 상태, 충전 종류, 이용시간 등의 정보를 제공하고 즐겨찾기를 통해 자주 이용하는 충전소를 관리할 수 있습니다.",한국환경공단의 전기자동차 공공충전소 현황을 활용하여 전기차 충전소 정보를 제공합니다.,전기차충전소 - JMapEV
0,"서비스 게시일 2016-08-31 개발유형 모바일앱 ( iOS )
개발자 KyungJun Jeong 개발자 소재지 서울특별시
개발자 유형 기타 등록일 2016-09-21","제공기관 서비스 설명
국립중앙의료원 전국 약국 정보 조회 서비스
전국 약국 정보를 조회하기 위한 서비스로서 주소별, 진료요일별 및 시간대로 조회할 수 있다",분류 : 보건의료,자신의 위치 및 지역 주소를 기반으로 주위에 있는 약국의 정보 및 위치를 지도로 확인할 수 있는 서비스입니다.,국립중앙의료원의 전국 약국 정보 조회 서비스를 활용하여 전국의 약국 정보를 제공합니다.,약국어디 - JMapMedic
0,"서비스 게시일 2016-09-20 개발유형 모바일앱 ( 안드로이드 )
개발자 dowellware 아이디어 개발자 소재지 충청남도
개발자 유형 기타 등록일 2016-09-21","제공기관 서비스 설명
국토교통부 열차정보서비스
KTX를 포함한 열차 착발정보, 열차정보를 조회할 수 있다.
열차정보는 출/도착지 기반, 차량 종류 목록, 시도별 기차역 목록 조회가 가능하다.",분류 : 국토관리,고려대학교 세종캠퍼스의 셔틀버스 & 열차시간표 검색 및 학교 식단표를 제공합니다.,국토교통부의 열차정보서비스를 활용하여 열차시간표를 제공합니다.,고려대 세종 셔틀/열차/식단표
0,"서비스 게시일 2016-09-17 개발유형 모바일앱 ( 안드로이드 )
개발자 핫츠고 개발자 소재지 서울특별시
개발자 유형 중소기업 및 종사자 등록일 2016-09-21","제공기관 서비스 설명
외교부 여행경보제도
외교부에서 지정하는 여행 유의, 자제, 제한 등 해외 여행경보 대상국가 목록 및 상세정보를 조회할 수 있다.
여행경보제도 목록조회 시 영문국가명으로 조회하여야하고 첫글자는 대문자이어야 한다. ex) Japan",분류 : 문화관광,"해외 안전여행 서비스!

[주요기능]
- 간편도움요청 기능
- 안전위험도 분석
- 실시간 위치에 기반한 주변위험정보 & 추천정보 제공
- 현재 위치 공유 & 귀가확인 서비스",외교부의 여행경보제도를 활용하여 여행지의 위험정보를 제공합니다.,핫츠고 (Hotsgo)
0,"서비스 게시일 2016-09-09 개발유형 모바일앱 ( 안드로이드 )
개발자 씨에스에프(CSF) 개발자 소재지 경상남도
개발자 유형 중소기업 및 종사자 등록일 2016-09-21","제공기관 서비스 설명
국토교통부 아파트매매 실거래자료
부동산 거래신고에 관한 법률에 따라 신고된 아파트 매매 자료(아파트, 면적, 지번등)를 제공하는 아파트 매매 신고 조회 서비스
국토교통부 연립다세대 매매 실거래자료
부동산 거래신고에 관한 법률에 따라 신고된 연립다세대 매매 자료(연립다세데, 면적, 지번 등)를 제공하는 연립다세대 매매 신고 조회 서비스
국토교통부 단독/다가구 매매 실거래 자료
부동산 거래신고에 관한 법률에 따라 신고된 단독다가구 매매 자료(단독다가구, 면적등)를 제공하는 단독다가구 매매 신고 조회 서비스",분류 : 공공행정,"부동산 중개업 필수 어플!

[주요기능]
- 중개수수료 계산
- 실거래가 조회
- 취득세,양도소득세 계산
- 실시간 KB시세 조회 추정소득 & DTI & 월 상환금 계산",국토교통부의 실거래 자료를 활용하여 실거래가 정보를 제공합니다.,부동산 계산기 & DTI 계산기
